contigName	contigLen	totalAvgDepth	final.contigs.fa.gz.SUBERR793599_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793599_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793600_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793600_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793601_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793601_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793603_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793603_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793604_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793604_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793605_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793605_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793606_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793606_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793607_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793607_1.fq.gz.bam-var	final.contigs.fa.gz.SUBERR793608_1.fq.gz.bam	final.contigs.fa.gz.SUBERR793608_1.fq.gz.bam-var
k127_507	722	1.82343	0.340909	0.225084	0	0	0	0	0.755245	0.552951	0	0	0.201049	0.160909	0	0	0.526224	0.249749	0	0
k127_2249	540	1.33077	0	0	0	0	1.33077	0.22193	0	0	0	0	0	0	0	0	0	0	0	0
k127_7444	430	1.73571	0	0	0	0	0	0	0.35	0.228316	1.38571	0.854277	0	0	0	0	0	0	0	0
k127_3939	339	1.51323	0	0	1.51323	0.251154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2250	316	2.22892	0.198795	0.160241	0	0	1.8494	0.128697	0	0	0	0	0	0	0	0	0.180723	0.14896	0	0
k127_9192	501	1.21652	0	0	0	0	0.695157	0.212518	0	0	0	0	0	0	0.521368	0.250257	0	0	0	0
k127_508	486	1.4375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4375	0.246828
k127_5746	703	1.37432	0	0	0	0	0	0	0.831826	0.411884	0.542495	0.248644	0	0	0	0	0	0	0	0
k127_9193	251	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k127_2251	370	4.34091	0	0	0.745455	0.190618	0	0	0.845455	0.131257	0	0	0	0	0	0	0.972727	0.0266501	1.77727	0.183043
k127_3940	392	1.59091	0	0	1.59091	0.242739	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_5747	301	1.92715	1.92715	0.0679916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9194	301	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2252	239	1.38202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38202	0.238764
k127_9195	200	6	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0
k127_2253	301	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_5748	364	9.03738	0	0	0	0	0.96729	0.0317889	1.92523	0.0695011	1	0	0.794393	0.1641	2.5514	0.436313	0.943925	0.0531788	0.85514	0.124457
k127_509	759	2.05911	0	0	0	0	0.855501	0.67974	0.247947	0.186776	0	0	0	0	0	0	0.577997	0.244317	0.377668	0.235423
k127_3941	476	1.2454	0	0	0	0	0	0	1.2454	0.185748	0	0	0	0	0	0	0	0	0	0
k127_2254	315	1.3697	0	0	0.763636	0.181597	0.606061	0.240207	0	0	0	0	0	0	0	0	0	0	0	0
k127_5749	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_510	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9196	566	2.85577	0	0	1.27885	0.428084	0	0	0.694712	0.212599	0	0	0.882212	0.672835	0	0	0	0	0	0
k127_2255	355	6.6439	0	0	2.48293	0.378383	0.668293	0.222764	0.848781	0.128981	0.839024	0.135725	0	0	1.56585	0.246867	0.239024	0.182783	0	0
k127_511	301	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_5751	338	1.54787	0	0	1.37766	0.621315	0	0	0	0	0.170213	0.141996	0	0	0	0	0	0	0	0
k127_7445	1596	2.86307	0	0	1.67427	1.96097	0	0	0.834025	0.74198	0	0	0	0	0	0	0.0401107	0.038529	0.314661	0.341742
k127_512	255	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
k127_9197	429	0.810036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.810036	0.154432
k127_2256	463	1.46326	1.46326	0.249446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_7446	301	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_513	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_3943	503	1.74504	0	0	0	0	0.339943	0.22502	0	0	0	0	1.4051	0.287133	0	0	0	0	0	0
k127_9198	301	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
k127_7447	301	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_514	259	6.97248	0	0	1	0	1	0	0	0	2	0	1	0	0.972477	0.0270132	1	0	0	0
k127_5752	807	3.54947	0.792998	0.61257	0.47793	0.249895	0.757991	0.586161	0.432268	0.678716	0	0	0	0	0	0	0.74277	0.87733	0.34551	0.226476
k127_9199	522	1.06183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06183	0.0581614
k127_2258	633	2.90476	0	0	0.546584	0.248343	0	0	0	0	0	0	0.836439	0.423399	0	0	0.52381	0.249951	0.99793	1.00207
k127_515	411	1.5249	0.8659	0.116563	0.659004	0.225583	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9200	375	1.55556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55556	0.337302
k127_2259	379	1.82533	0	0	0	0	0	0	0	0	1.82533	0.960584	0	0	0	0	0	0	0	0
k127_5753	669	1.19268	0.244701	0.185179	0.947977	0.196129	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_3944	765	1.26179	0	0	0.36748	0.232818	0.894309	0.625615	0	0	0	0	0	0	0	0	0	0	0	0
k127_7448	959	2.06799	0	0	0	0	0.269468	0.197101	0.668727	0.429728	0	0	0.279357	0.201562	0.850433	0.275869	0	0	0	0
k127_2260	330	3.03889	0	0	0	0	1.17778	0.14699	0	0	0	0	0	0	0	0	0	0	1.86111	0.120267
k127_516	627	2.02306	0	0	0	0	0	0	0.972746	0.173625	0	0	0	0	0	0	0	0	1.05031	0.854603
k127_517	322	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_3945	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2261	605	1.86374	0	0	0	0	0	0	0	0	1.02198	0.915813	0	0	0.841758	0.133494	0	0	0	0
k127_518	353	1.23645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23645	0.181436	0	0
k127_5754	751	1.15807	0	0	0	0	0	0	1.15807	0.133306	0	0	0	0	0	0	0	0	0	0
k127_7449	678	2.50947	0	0	0.659091	0.225117	0	0	0	0	0	0	0.996212	0.231485	0	0	0.854167	0.158958	0	0
k127_5755	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_519	331	2.23204	0.596685	0.241989	0	0	0.740331	0.193309	0	0	0	0	0	0	0	0	0.895028	0.0944747	0	0
k127_3946	446	1.24324	0	0	0	0	0.672297	0.221061	0	0	0	0	0	0	0	0	0.570946	0.245797	0	0
k127_2262	445	1.47119	0	0	0.705085	0.480756	0	0	0	0	0	0	0	0	0	0	0.766102	0.179799	0	0
k127_7450	548	1.53518	0	0	0	0	0	0	0.467337	0.249561	0	0	0.5201	0.527303	0	0	0.547739	0.248346	0	0
k127_520	402	1.79365	0	0	0	0	0	0	0	0	0	0	0	0	1.79365	0.164421	0	0	0	0
k127_2263	439	1.32526	0.66436	0.223761	0	0	0	0	0.6609	0.224889	0	0	0	0	0	0	0	0	0	0
k127_5756	640	1.25714	0	0	1.25714	0.191412	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_3947	451	1.89701	0	0	0	0	0	0	1.89701	0.35269	0	0	0	0	0	0	0	0	0	0
k127_5757	308	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
k127_522	301	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k127_3948	243	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9201	1893	3.77567	0.609294	1.24049	0.946644	1.32036	0	0	0.317843	0.370785	0.221457	0.172512	0.39759	0.487644	0.326449	0.507033	0.547906	0.247845	0.408491	0.241768
k127_2264	492	4.06725	0	0	1.08187	0.949286	0	0	0	0	0	0	1.12281	0.800124	0	0	0.476608	0.250184	1.38596	0.853531
k127_523	304	1.83117	0	0	1.83117	0.141244	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_5758	301	2.70199	0	0	1.70199	1.8506	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2265	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9202	301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
k127_3949	321	2.7193	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.7193	0.461919	0	0
k127_524	466	1.28165	0	0	0.708861	0.429256	0	0	0	0	0	0	0	0	0	0	0.572785	0.353416	0	0
k127_9203	301	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_3950	308	1.25316	0	0	0.253165	0.190277	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_5759	305	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
k127_9204	341	1.70681	0	0	1.70681	0.208322	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2266	439	1.0692	0	0	0.615917	0.237384	0	0	0	0	0	0	0	0	0.453287	0.248679	0	0	0	0
k127_7451	1398	4.17388	0.8125	0.511728	1.71074	0.584264	0	0	0.184295	0.150452	0.158654	0.133594	0.567308	0.715586	0.366987	0.339947	0	0	0.373397	0.607853
k127_3951	397	2.37247	0	0	0.995951	1.00405	0	0	1.37652	0.861724	0	0	0	0	0	0	0	0	0	0
k127_9205	419	1.55762	0	0	0	0	0	0	1.55762	0.2476	0	0	0	0	0	0	0	0	0	0
k127_2267	519	1.61518	0.815718	0.150731	0	0	0	0	0	0	0	0	0	0	0.799458	0.160761	0	0	0	0
k127_7452	464	2.27389	0	0	0	0	0	0	2.27389	0.474268	0	0	0	0	0	0	0	0	0	0
k127_526	761	0.998363	0	0	0.369885	0.233452	0.386252	0.237449	0.242226	0.183851	0	0	0	0	0	0	0	0	0	0
k127_9206	301	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_5760	414	1.3447	0	0	0.488636	0.250821	0	0	0	0	0	0	0	0	0.856061	0.123689	0	0	0	0
k127_527	301	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9207	314	2.28659	0	0	1	0	0	0	0	0	0.414634	0.244202	0	0	0	0	0	0	0.871951	0.112337
k127_3952	534	0.9375	0	0	0	0	0	0	0	0	0.9375	0.424282	0	0	0	0	0	0	0	0
k127_7453	427	1.37184	0	0	0	0	0	0	1.37184	0.234422	0	0	0	0	0	0	0	0	0	0
k127_2268	735	1.11795	0	0	1.11795	0.128186	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_528	439	1.0519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0519	0.0493801	0	0
k127_9209	260	6	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
k127_7454	384	2.97436	1	0	0	0	0	0	0	0	0.965812	0.0331609	0	0	1.00855	1.00422	0	0	0	0
k127_529	301	2.66225	1.66225	0.225166	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_2269	340	3.28947	0	0	0	0	0	0	0	0	0	0	1.94737	0.0501256	1.34211	0.22626	0	0	0	0
k127_7455	441	1.08935	0	0	0	0	0	0	0	0	0	0	0	0	1.08935	0.778194	0	0	0	0
k127_5761	486	4.78869	0	0	0	0	1.64881	1.32704	1.89583	0.296579	0	0	0.511905	0.250604	0	0	0	0	0.732143	0.196695
k127_9210	590	2.12045	0	0	1.14545	0.320482	0	0	0.495455	0.747137	0	0	0	0	0	0	0	0	0.479545	0.537167
k127_530	457	1.06515	0	0	0.631922	0.233358	0	0	0	0	0	0	0	0	0	0	0	0	0.433225	0.246343
k127_3953	761	1.67758	0.492635	0.250354	0.492635	0.627406	0.692308	0.3314	0	0	0	0	0	0	0	0	0	0	0	0
k127_9211	222	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_531	304	2.68182	0	0	1.13636	0.118538	0	0	0	0	0	0	0	0	0	0	0	0	1.54545	0.249554
k127_7457	350	2.76	1.545	0.249221	1.215	0.169623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2270	808	1.731	0	0	0.677812	0.520089	0	0	0	0	0	0	0	0	0	0	1.05319	0.306147	0	0
k127_5762	369	1.45662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45662	0.249257	0	0
k127_9213	344	0.448454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.448454	0.248625
k127_3954	346	2.62245	0	0	1	0	0.872449	0.111853	0.75	0.188462	0	0	0	0	0	0	0	0	0	0
k127_7458	218	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2271	316	2.1506	0	0	0	0	0	0	2.1506	0.128696	0	0	0	0	0	0	0	0	0	0
k127_532	449	0.498328	0	0	0	0	0	0	0	0	0	0	0	0	0.498328	0.250836	0	0	0	0
k127_9214	337	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_3955	301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k127_5763	301	1.78146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78146	0.171921
k127_7459	418	1.91045	0	0	0	0	1.47015	0.250042	0	0	0	0	0	0	0	0	0.440298	0.247359	0	0
k127_2272	559	1.77995	0.161369	0.297425	0.552567	0.247842	0	0	0	0	1.06601	0.998076	0	0	0	0	0	0	0	0
k127_533	580	4.08372	1.21395	0.327077	0	0	1.92558	1.36042	0.134884	0.116962	0	0	0	0	0.809302	0.965878	0	0	0	0
k127_9215	468	1.57547	0	0	0	0	0	0	0	0	0	0	0	0	0.399371	0.240631	1.1761	0.145546	0	0
k127_2273	301	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k127_534	301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k127_3956	517	1.9346	0	0	0	0	0	0	0.572207	0.245454	0	0	0.542234	0.248895	0	0	0.820163	0.147898	0	0
k127_2274	307	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
k127_9216	429	2.53763	0	0	0	0	0	0	0	0	1.57706	0.669401	0.960573	1.00204	0	0	0	0	0	0
k127_2275	303	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k127_535	474	1.73148	0	0	0	0	0.472222	0.25	0.561728	0.246952	0	0	0	0	0	0	0	0	0.697531	0.211634
k127_9217	370	1.00909	0	0	0	0	0	0	0	0	0.563636	0.247074	0	0	0	0	0	0	0.445455	0.248152
k127_536	453	2.28053	0	0	0.640264	0.231089	0	0	1.29043	0.875638	0	0	0.349835	0.228203	0	0	0	0	0	0
k127_3957	679	2.62382	0	0	0.434783	0.246213	0	0	0	0	1.02268	0.715393	0	0	0.258979	0.192272	0.427221	0.245167	0.480151	0.250079
k127_5764	599	1.30067	0	0	0	0	0	0	0	0	0	0	0.893096	0.600153	0	0	0	0	0.407572	0.241995
k127_9218	401	2.43825	0	0	0	0	0	0	1.13147	0.882644	0	0	0	0	0	0	1.30677	0.213514	0	0
k127_2276	711	1.30481	0	0	0.944742	0.127298	0	0	0	0	0.360071	0.230831	0	0	0	0	0	0	0	0
k127_537	333	2.2623	0	0	0.584699	0.321083	0	0	1.6776	0.329549	0	0	0	0	0	0	0	0	0	0
k127_3958	394	0.848361	0	0	0.848361	0.129175	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9220	409	6.20077	0.6139	0.237946	0.694981	0.212804	1.21236	0.958606	0	0	1.27413	0.587352	0.544402	0.248989	0.389961	0.238813	0	0	1.47104	0.250128
k127_538	397	1.64372	0	0	1.64372	0.230276	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9221	321	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_540	301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k127_3959	407	2.40856	0	0	0	0	0	0	0	0	1.45525	0.248966	0.953307	0.0446863	0	0	0	0	0	0
k127_9222	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_541	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2277	1139	5.49039	0.944388	0.491844	0.721941	0.468155	1.18504	0.62666	0.213347	0.168	0.561173	0.584565	0.707786	0.532946	0.479272	0.249825	0	0	0.677452	0.44343
k127_3960	319	2.85799	0	0	0	0	0	0	0	0	0.87574	0.109467	0	0	1.98225	0.0175402	0	0	0	0
k127_9223	395	1.58776	0	0	0.534694	0.249817	0	0	0	0	1.05306	0.566845	0	0	0	0	0	0	0	0
k127_5765	751	1.02329	0	0	0.500832	0.250417	0.186356	0.151881	0	0	0	0	0	0	0.336106	0.223511	0	0	0	0
k127_542	414	3.11742	0	0	0	0	0	0	0	0	0	0	2.40152	0.697488	0	0	0	0	0.715909	0.204157
k127_2278	349	1.47739	0	0	0	0	1.47739	0.250748	0	0	0	0	0	0	0	0	0	0	0	0
k127_543	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2279	346	1.5051	0	0	0	0	0	0	0	0	0	0	1.5051	0.251256	0	0	0	0	0	0
k127_9224	470	1.4125	0.70625	0.208112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70625	0.208111
k127_7460	2836	3.89799	0.358153	0.393851	0.594192	0.358165	0.465748	0.552824	0.18764	0.255284	0.0122859	0.0121407	0.871929	0.901272	0.177587	0.146098	0.525689	0.580906	0.704765	0.883758
k127_3961	572	1.43602	0	0	0	0	0	0	0	0	0	0	0.407583	0.242032	0	0	1.02844	0.39824	0	0
k127_9225	496	1.95665	0	0	0	0	0	0	0.852601	0.526038	0	0	1.10405	0.992042	0	0	0	0	0	0
k127_5766	479	2.28571	0	0	0	0	0	0	0.258359	0.192194	0	0	2.02736	0.55108	0	0	0	0	0	0
k127_545	510	1.37778	0.297222	0.209463	0.244444	0.185206	0	0	0	0	0.836111	0.137411	0	0	0	0	0	0	0	0
k127_3962	301	1.05298	0	0	0	0	1.05298	0.0505075	0	0	0	0	0	0	0	0	0	0	0	0
k127_2280	701	1.77677	0.38294	0.236727	0.246824	0.186239	0	0	0	0	0.689655	0.54533	0.45735	0.248633	0	0	0	0	0	0
k127_7461	686	3.16231	0	0	0	0	0	0	0.291045	0.206725	0.527985	0.66838	1.86007	0.696267	0.483209	0.250185	0	0	0	0
k127_546	394	1.55738	0	0	0	0	0	0	0	0	0	0	1.55738	0.247723	0	0	0	0	0	0
k127_5767	301	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_9226	688	1.94796	0	0	0	0	0	0	0	0	1.02416	0.582281	0	0	0	0	0	0	0.923792	0.152468
k127_7462	387	1.90295	0	0	0	0	0	0	1.71308	0.205464	0	0	0	0	0	0	0	0	0.189873	0.154474
k127_547	302	6.41447	0.868421	0.115023	1.82895	0.142733	0	0	0	0	0	0	2	0	0.967105	0.0320234	0	0	0.75	0.188742
k127_3963	433	4.27208	0	0	0.798587	0.161415	0.590106	0.242738	1.37809	0.235972	0	0	0	0	0	0	0	0	1.5053	0.534544
k127_2282	497	1.6513	0	0	0	0	0	0	0	0	0	0	1.6513	0.343374	0	0	0	0	0	0
k127_7463	301	2.39735	0	0	0	0	0	0	1.07285	0.0679916	0	0	0	0	1.3245	0.220662	0	0	0	0
k127_9227	366	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k127_548	389	0.518828	0	0	0	0	0	0	0	0	0.518828	0.250694	0	0	0	0	0	0	0	0
k127_2283	395	2.07755	0	0	0.697959	0.211676	1.37959	0.236467	0	0	0	0	0	0	0	0	0	0	0	0
k127_7464	301	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k127_549	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_5768	478	1.6128	0	0	1.46951	0.304879	0.143293	0.123135	0	0	0	0	0	0	0	0	0	0	0	0
k127_2284	382	1.95259	0	0	0	0	0	0	0	0	0.875	0.109848	0	0	0	0	1.07759	0.998283	0	0
k127_3964	511	1.33795	0	0	0.764543	0.947185	0	0	0	0	0	0	0	0	0	0	0.573407	0.245291	0	0
k127_7465	330	1.76667	0	0	1.76667	0.179889	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9229	450	1.31667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31667	0.217112	0	0
k127_3965	301	1.45033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45033	0.249183	0	0
k127_2285	383	0.725322	0	0	0	0	0	0	0	0	0	0	0.725322	0.200088	0	0	0	0	0	0
k127_9230	315	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_7466	442	1.65068	0	0	0	0	0.773973	0.175542	0	0	0	0	0.876712	0.108459	0	0	0	0	0	0
k127_3966	311	2.93789	0	0	0	0	1	0	0	0	1.93789	0.121119	0	0	0	0	0	0	0	0
k127_5769	411	2.04598	0	0	2.04598	0.313263	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_550	719	2.34271	0	0	0	0	0.224956	0.174658	1.2232	0.420167	0.365554	0.232332	0	0	0	0	0.528998	0.249598	0	0
k127_9231	432	3.23404	0	0	0.939716	0.0568515	0.72695	0.1992	0.783688	0.170124	0	0	0	0	0	0	0	0	0.783688	0.170125
k127_3967	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_7467	301	0.0860927	0	0	0	0	0	0	0	0	0.0860927	0.0792053	0	0	0	0	0	0	0	0
k127_2286	557	0.867322	0	0	0	0	0.555283	0.247553	0.312039	0.215198	0	0	0	0	0	0	0	0	0	0
k127_551	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_7468	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_5770	301	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_3968	388	1.82773	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.827731	0.143194
k127_9232	533	1.18016	0	0	0	0	1.18016	0.148086	0	0	0	0	0	0	0	0	0	0	0	0
k127_552	389	1.56904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56904	0.246265	0	0
k127_3969	339	0.931217	0	0	0	0	0	0	0	0	0.931217	0.0643927	0	0	0	0	0	0	0	0
k127_553	437	1.67596	0.41115	0.242952	1.26481	0.195365	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9233	546	1.18687	0	0	0	0	0	0	0	0	0	0	0	0	1.18687	0.344739	0	0	0	0
k127_7469	689	1.35436	0	0	0.296846	0.209116	0	0	0	0	0	0	0	0	0	0	0	0	1.05751	0.950218
k127_3970	301	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_5771	317	6.57485	0	0	0	0	0.610778	0.23916	0	0	1.56886	0.246736	1	0	1.50898	0.745399	1.88623	0.101435	0	0
k127_554	407	2.50973	0	0	0.603113	0.240303	0	0	0	0	0	0	1.90661	0.0849948	0	0	0	0	0	0
k127_7470	379	1.64629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64629	0.229601	0	0
k127_9234	507	2.96359	0	0	0.596639	0.241337	0	0	1.27451	0.609826	0	0	0	0	0	0	1.09244	0.0841283	0	0
k127_3971	342	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k127_555	322	2.44767	0.447674	0.248708	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_5772	255	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0
k127_557	439	2.16955	0	0	2.16955	0.439904	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_7471	631	3.64449	0	0	0	0	0	0	0.351351	0.228381	0	0	1.57796	0.765265	0	0	1.3659	0.232502	0.349272	0.227755
k127_3972	377	1.23348	0	0	0	0	0	0	0.436123	0.247009	0	0	0	0	0	0	0	0	0.797357	0.162294
k127_9235	582	2.57176	0	0	0.405093	0.241552	0	0	0.763889	0.180781	0	0	1.40278	0.951082	0	0	0	0	0	0
k127_3973	301	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_558	469	1.721	0	0	0	0	0.445141	0.247767	0	0	0	0	1.27586	0.20039	0	0	0	0	0	0
k127_5773	457	1.39414	0	0	0.856678	0.567626	0	0	0	0	0	0	0	0	0.537459	0.24941	0	0	0	0
k127_9236	481	1.18127	0	0	0	0	0	0	1.18127	0.148861	0	0	0	0	0	0	0	0	0	0
k127_559	331	5.94475	0	0	0.994475	0.00552486	0	0	1	0	0.994475	0.00552486	0	0	1.9558	0.04248	1	0	0	0
k127_7472	667	2.3675	0.427466	0.245212	0	0	0	0	0	0	0	0	0	0	1.94004	0.73477	0	0	0	0
k127_3974	365	2.46047	0	0	1	0	0	0	1.46047	0.249598	0	0	0	0	0	0	0	0	0	0
k127_9237	316	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
k127_9238	262	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
k127_560	523	1.9571	0	0	0	0	0	0	0	0	0.0938338	0.0852571	1.86327	0.494696	0	0	0	0	0	0
k127_5774	287	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k127_7473	568	2.53828	0	0	0.906699	0.574011	0.406699	0.241874	0	0	1.22488	0.37137	0	0	0	0	0	0	0	0
k127_9239	208	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
k127_561	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2287	2972	3.01914	0	0	0.597449	1.04738	0.135365	0.252489	0.531892	0.54615	0.245571	0.305146	0.241318	0.276733	0.527286	0.934928	0.360737	0.474572	0.379518	0.337667
k127_3975	576	2.13615	0	0	0	0	0	0	0	0	0	0	0.861502	0.119596	0	0	0	0	1.27465	0.613803
k127_9240	364	2.35047	0	0	1.47664	0.776446	0	0	0	0	0	0	0.873832	0.110768	0	0	0	0	0	0
k127_7474	330	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k127_562	615	0.978495	0	0	0	0	0	0	0	0	0	0	0.492473	0.250482	0	0	0.486022	0.250342	0	0
k127_7475	395	2.77551	0	0	2.77551	0.576447	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_9242	412	1.44656	0	0	1.44656	0.332382	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k127_2288	676	0.688213	0	0	0.323194	0.219156	0.365019	0.232221	0	0	0	0	0	0	0	0	0	0	0	0
