"eggnog","SUBERR793599","SUBERR793600","SUBERR793601","SUBERR793603","SUBERR793604","SUBERR793605","SUBERR793606","SUBERR793607","SUBERR793608"
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410XNME Type I secretion membrane fusion protein (HlyD;",NA,1,1,NA,1,2,1,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410XPHD solute carrier family 4;",NA,1,NA,NA,NA,NA,2,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410XPSE Potassium voltage-gated channel, subfamily H (Eag-related), member;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410XPYK Phospholipid-transporting atpase;",NA,1,1,NA,1,1,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410XR4Q DUF907 domain protein;",NA,1,NA,NA,1,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410XR54 Niemann-Pick disease type C1;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410XRPR ran binding protein;",NA,1,NA,1,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410XSI1 Vacuolar Protein;",NA,2,NA,NA,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410XSJN secretory carrier membrane protein;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410ZD2D This protein is a component of the reaction center of photosystem II (By similarity);",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG410ZMY0 cytoplasmic linker associated protein;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG4111H3M Vps20-associated 1 homolog (S. cerevisiae);",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[U] Intracellular trafficking, secretion, and vesicular transport;ENOG4111X41 trafficking protein particle complex;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[V] Defense mechanisms;COG0732 Restriction modification system DNA (Specificity;",NA,1,1,NA,NA,NA,NA,NA,1
"eggNOG;cellularProcessesAndSignaling;[V] Defense mechanisms;COG1002 Type II restriction enzyme, methylase;",NA,1,NA,1,NA,NA,1,NA,1
"eggNOG;cellularProcessesAndSignaling;[V] Defense mechanisms;COG1132 (ABC) transporter;",NA,5,5,10,3,2,8,3,6
"eggNOG;cellularProcessesAndSignaling;[V] Defense mechanisms;COG1136 (ABC) transporter;",NA,2,1,2,1,NA,1,NA,NA
"eggNOG;cellularProcessesAndSignaling;[V] Defense mechanisms;COG1680 Beta-lactamase;",NA,2,2,2,1,2,4,NA,1
"eggNOG;cellularProcessesAndSignaling;[V] Defense mechanisms;COG2274 (ABC) transporter;",NA,1,1,1,1,1,1,1,NA
"eggNOG;cellularProcessesAndSignaling;[V] Defense mechanisms;ENOG410XNVN Efflux transporter rnd family, mfp subunit;",NA,1,2,1,2,1,4,3,NA
"eggNOG;cellularProcessesAndSignaling;[Z] Cytoskeleton;COG5277 Actin-related protein;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;cellularProcessesAndSignaling;[Z] Cytoskeleton;ENOG410XPVJ GTPase activity;",NA,1,1,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[B] Chromatin structure and dynamics;ENOG410XPH4 chromatin silencing at telomere;",NA,1,NA,NA,NA,NA,1,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0048 Interacts with and stabilizes bases of the 16S rRNA that are involved in tRNA selection in the A site and with the mRNA backbone. Located at the interface of the 30S and 50S subunits, it traverses the body of the 30S subunit contacting proteins on the other side and probably holding the rRNA structure together. The combined cluster of proteins S8, S12 and S17 appears to hold together the shoulder and platform of the 30S subunit (By similarity);",NA,2,2,NA,1,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0073 Is required not only for elongation of protein synthesis but also for the initiation of all mRNA translation through initiator tRNA(fMet) aminoacylation (By similarity);",NA,1,NA,1,NA,1,2,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0080 This protein binds directly to 23S ribosomal RNA (By similarity);",NA,1,NA,NA,1,NA,1,2,1
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0087 One of the primary rRNA binding proteins, it binds directly near the 3'-end of the 23S rRNA, where it nucleates assembly of the 50S subunit (By similarity);",NA,1,NA,NA,1,NA,1,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0088 One of the primary rRNA binding proteins, this protein initially binds near the 5'-end of the 23S rRNA. It is important during the early stages of 50S assembly. It makes multiple contacts with different domains of the 23S rRNA in the assembled 50S subunit and ribosome (By similarity);",NA,1,NA,NA,2,1,1,NA,1
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0090 One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity;",NA,1,NA,4,2,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0094 This is 1 of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance. In the 70S ribosome it contacts protein S13 of the 30S subunit (bridge B1b), connecting the 2 subunits;",NA,1,NA,NA,NA,NA,2,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0096 One of the primary rRNA binding proteins, it binds directly to 16S rRNA central domain where it helps coordinate assembly of the platform of the 30S subunit (By similarity);",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0124 Histidyl-trna synthetase;",NA,1,NA,NA,2,NA,1,NA,1
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0144 nOP2 Sun;",NA,1,NA,1,NA,1,1,1,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0230 50s ribosomal protein l34;",NA,1,NA,NA,NA,NA,NA,NA,2
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0233 Responsible for the release of ribosomes from messenger RNA at the termination of protein biosynthesis. May increase the efficiency of translation by recycling ribosomes from one round of translation to another (By similarity);",NA,1,NA,2,NA,1,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0268 Binds directly to 16S ribosomal RNA (By similarity);",NA,1,NA,NA,NA,1,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0335 This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site (By similarity);",NA,1,1,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0442 Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro). As ProRS can inadvertently accommodate and process non-cognate amino acids such as alanine and cysteine, to avoid such errors it has two additional distinct editing activities against alanine. One activity is designated as 'pretransfer' editing and involves the tRNA(Pro)-independent hydrolysis of activated Ala-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Ala-tRNA(Pro). The misacylated Cys- tRNA(Pro) is not edited by ProRS (By similarity);",NA,1,NA,1,1,NA,NA,1,1
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0495 Leucyl-trna synthetase;",NA,1,NA,NA,1,NA,2,2,1
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0522 One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit (By similarity);",NA,1,NA,NA,NA,NA,1,2,1
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0539 thus facilitating recognition of the initiation point. It is needed to translate mRNA with a short Shine-Dalgarno (SD) purine-rich sequence (By similarity);",NA,1,NA,2,2,1,2,2,1
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG0565 RNA methyltransferase TrmH family, group 1;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG1236 cleavage and polyadenylation;",NA,2,NA,1,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG1544 sigma 54 modulation protein ribosomal protein S30ea;",NA,1,NA,NA,NA,2,1,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG2051 40s ribosomal protein S27;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;COG2238 Ribosomal protein;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;ENOG410XSAV translation Initiation Factor;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[J] Translation, ribosomal structure and biogenesis;ENOG411220Z Binds directly to 16S ribosomal RNA (By similarity);",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG0195 Transcription elongation factor NusA;",NA,2,NA,1,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG0250 Participates in transcription elongation, termination and antitermination (By similarity);",NA,1,NA,NA,1,1,NA,NA,1
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG0782 Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides (By similarity);",NA,1,1,NA,NA,1,NA,2,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG1522 transcriptional regulator AsnC family;",NA,2,1,2,NA,1,5,1,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG1695 Transcriptional regulator;",NA,1,NA,NA,NA,NA,1,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG1737 Transcriptional regulator;",NA,1,NA,NA,NA,1,1,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG1802 GntR Family Transcriptional Regulator;",NA,2,1,NA,1,3,1,4,1
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG1846 Transcriptional regulator;",NA,1,1,1,NA,NA,1,2,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG1974 Represses a number of genes involved in the response to DNA damage (SOS response), including recA and lexA. In the presence of single-stranded DNA, RecA interacts with LexA causing an autocatalytic cleavage which disrupts the DNA-binding part of LexA, leading to derepression of the SOS regulon and eventually DNA repair (By similarity);",NA,2,NA,NA,2,NA,3,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG2508 Transcriptional regulator;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG4725 MT-A70 family;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG4941 rna polymerase;",NA,1,NA,NA,1,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG5088 Component of the Mediator complex, a coactivator involved in the regulated transcription of nearly all RNA polymerase II-dependent genes. Mediator functions as a bridge to convey information from gene-specific regulatory proteins to the basal RNA polymerase II transcription machinery. Mediator is recruited to promoters by direct interactions with regulatory proteins and serves as a scaffold for the assembly of a functional preinitiation complex with RNA polymerase II and the general transcription factors;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG5147 Myblike DNAbinding domain containing protein;",NA,1,NA,1,NA,2,1,NA,2
"eggNOG;informationStorageAndProcessing;[K] Transcription;COG5190 CTD (Carboxy-terminal domain, RNA polymerase II, polypeptide A);",NA,2,NA,NA,1,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XNVB LysR family (Transcriptional regulator;",NA,1,NA,NA,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XNYY LysR family Transcriptional regulator;",NA,1,NA,NA,NA,1,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XP1H HIR histone cell cycle regulation defective homolog A (S. cerevisiae);",NA,1,NA,NA,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XP86 LysR family Transcriptional regulator;",NA,1,NA,NA,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XPGX AraC family transcriptional regulator;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XQ3R homeobox-leucine zipper protein;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XQGJ LysR family (Transcriptional regulator;",NA,1,NA,NA,1,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XQRW AraC Family Transcriptional Regulator;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XR3F Transcriptional regulator;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XR85 LysR family (Transcriptional regulator;",NA,1,NA,NA,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410XS53 LysR family (Transcriptional regulator;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410YCQU Homeobox-leucine zipper protein;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410YMPH transcription, DNA-dependent;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410YP2C Ocs element-binding factor;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410YS5T Transcription factor;",NA,2,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410YZXE paf1, RNA polymerase II associated factor, homolog (S. cerevisiae);",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG410ZN9J;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG4111AZ4 Transcriptional regulator, ARAC family;",NA,1,NA,NA,NA,NA,1,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG4111I90 GntR Family Transcriptional Regulator;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG4111IMA Transcription factor;",NA,2,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG4111QJC rna polymerase;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG4111SE2 LysR family (Transcriptional regulator;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG4111UA6 TetR family transcriptional Regulator;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG4111X77 Myb transcription factor;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG41123XR Transcriptional regulator;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG41124SV Phage transcriptional regulator AlpA;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[K] Transcription;ENOG4112DFI XRE family Transcriptional regulator;",NA,1,NA,NA,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0270 Cytosine-specific methyltransferase;",NA,1,1,1,NA,1,3,NA,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0272 DNA ligase (NAD+) activity;",NA,1,1,1,NA,1,4,1,1
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0417 DNA polymerase;",NA,1,NA,1,NA,NA,1,NA,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0468 Can catalyze the hydrolysis of ATP in the presence of single-stranded DNA, the ATP-dependent uptake of single-stranded DNA by duplex DNA, and the ATP-dependent hybridization of homologous single-stranded DNAs. It interacts with LexA causing its activation and leading to its autocatalytic cleavage (By similarity);",NA,2,1,1,3,2,NA,2,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0582 Integrase;",NA,1,NA,NA,1,NA,4,1,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0629 single-stranded DNA-binding protein;",NA,1,NA,1,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0692 Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine (By similarity);",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG0749 DNA polymerase;",NA,2,NA,NA,NA,2,3,NA,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG1198 Primosomal protein n';",NA,1,NA,1,1,NA,1,1,1
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG1201 purine NTP-dependent helicase activity;",NA,1,NA,NA,NA,2,1,2,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG1204 helicase;",NA,1,1,1,1,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG1241 dna replication licensing factor;",NA,1,NA,NA,NA,NA,NA,1,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG1555 Competence protein;",NA,1,NA,NA,NA,NA,NA,NA,NA
"eggNOG;informationStorageAndProcessing;[L] Replication, recombination and repair;COG1599 DNA replication;",NA,1,NA,NA,NA,NA,NA,NA,NA
