"INTERPRO2GO","SUBERR793601"
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016740 transferase activity;IPR039769 18S rRNA (guanine(1575)-N(7))-methyltransferase Bud23-like;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016740 transferase activity;IPR039780 CCR4-NOT transcription complex subunit 4;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016740 transferase activity;IPR039903 E3 ubiquitin-protein ligase Zswim2;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016740 transferase activity;IPR040423 Phosphoethanolamine transferase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR000013 Peptidase M7, snapalysin;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR000223 Peptidase S26A, signal peptidase I;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR000250 Peptidase G1;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR001314 Peptidase S1A, chymotrypsin family;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR001353 Proteasome, subunit alpha/beta;IPR023333 Proteasome B-type subunit;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR001353 Proteasome, subunit alpha/beta;IPR023333 Proteasome B-type subunit;IPR000243 Peptidase T1A, proteasome beta-subunit;IPR037559 Proteasome subunit beta Pre3;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR001461 Aspartic peptidase A1 family;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR001539 Peptidase U32;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR001563 Peptidase S10, serine carboxypeptidase;",5
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR001872 Peptidase A8, signal peptidase II;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR001940 Peptidase S1C;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR001940 Peptidase S1C;IPR011782 Peptidase S1C, Do;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR002410 Peptidase S33;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR002410 Peptidase S33;IPR005944 Proline iminopeptidase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR002470 Peptidase S9A, prolyl oligopeptidase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR004491 Heat shock protein HslU;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR004634 Peptidase S49, protease IV;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR005320 Peptidase S51;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR005320 Peptidase S51;IPR011811 Peptidase S51, cyanophycinase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR005322 Peptidase C69, dipeptidase A;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR005936 Peptidase, FtsH;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR008257 Peptidase M19;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR011356 Peptidase M17, leucine aminopeptidase/peptidase B;",6
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR011356 Peptidase M17, leucine aminopeptidase/peptidase B;IPR023042 Peptidase M17, leucine aminopeptidase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR017790 Penicillin-binding protein 2;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR019165 Peptidase M76, ATP23;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR022684 Peptidase C2, calpain family;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR023612 Peptidase M4;",3
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0008233 peptidase activity;IPR035299 26S Proteasome non-ATPase regulatory subunit 14;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0016791 phosphatase activity;IPR001011 Acid phosphatase, class A, bacterial;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0016791 phosphatase activity;IPR004446 D,D-heptose 1,7-bisphosphate phosphatase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0016791 phosphatase activity;IPR010140 Histidinol phosphate phosphatase, HisJ;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0016791 phosphatase activity;IPR015655 Protein phosphatase 2C family;",6
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0016791 phosphatase activity;IPR039331 Purple acid phosphatase-like;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0016791 phosphatase activity;IPR039356 Metal-dependent nucleoside 5'-monophosphatase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR000212 DNA helicase, UvrD/REP type;",35
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR000212 DNA helicase, UvrD/REP type;IPR014151 DNA helicase, AddA type;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR000563 Flagellar assembly protein FliH;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR001241 DNA topoisomerase, type IIA;IPR000565 DNA topoisomerase, type IIA, subunit B;IPR011557 DNA gyrase, subunit B;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR001624 Flagellar hook-basal body complex protein FliE;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR001806 Small GTPase;",5
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR001806 Small GTPase;IPR017231 Small GTPase Tem1/Spg1;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR004491 Heat shock protein HslU;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR004589 DNA helicase, ATP-dependent, RecQ type;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR004602 UvrABC system subunit A;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR004605 DNA helicase, Holliday junction RuvB-type;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR004807 UvrABC system, subunit B;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR004881 Ribosome biogenesis GTPase RsgA;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR005129 SIMIBI class G3E GTPase, ArgK/MeaB;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR005714 ATPase, type III secretion system, FliI/YscN;IPR032463 ATPase, type III secretion system, FliI;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR005747 Endonuclease MutS2;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR010285 DNA helicase Pif1-like;",4
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR012099 Midasin;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR013374 ATPase, type IV, pilus assembly, PilB;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR023554 ATP-dependent RNA helicase RhlB type;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR027238 RuvB-like;IPR037938 RuvB-like helicase 1;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR027640 Kinesin-like protein;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;GO:0017111 nucleoside-triphosphatase activity;IPR039000 ATP-dependent DNA helicase DinG;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR000120 Amidase;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR000120 Amidase;IPR004412 Glutamyl-tRNA(Gln) amidotransferase A subunit;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR000322 Glycoside hydrolase family 31;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR000407 Nucleoside phosphatase GDA1/CD39;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR000490 Glycoside hydrolase family 17;",3
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR000743 Glycoside hydrolase, family 28;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR000933 Glycoside hydrolase, family 29;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR000933 Glycoside hydrolase, family 29;IPR016286 Alpha-L-fucosidase, metazoa-type;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR001130 TatD family;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR001130 TatD family;IPR015991 Uncharacterised hydrolase TatD-type;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR001139 Glycoside hydrolase family 30;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR001328 Peptidyl-tRNA hydrolase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR001352 Ribonuclease HII/HIII;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR001352 Ribonuclease HII/HIII;IPR022898 Ribonuclease HII;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR001360 Glycoside hydrolase family 1;",5
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR001362 Glycoside hydrolase, family 32;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR001474 GTP cyclohydrolase I;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR001661 Glycoside hydrolase, family 37;IPR023720 Trehalase, periplasmic;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR001944 Glycoside hydrolase, family 35;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR002161 Pyridoxal 5'-phosphate synthase subunit PdxT/SNO;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR002176 Crossover junction endodeoxyribonuclease RuvC;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR002241 Glycoside hydrolase, family 27;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR002695 Bifunctional purine biosynthesis protein PurH-like;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR002793 Endonuclease NucS;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR002933 Peptidase M20;",4
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR002933 Peptidase M20;IPR010158 Amidase, carbamoylase-type;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR002933 Peptidase M20;IPR017150 Peptidase M20, glutamate carboxypeptidase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR002933 Peptidase M20;IPR017439 Amidohydrolase;",6
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR003180 Methylpurine-DNA glycosylase;",1
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR003476 Glycoside hydrolase, family 42;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR003694 NAD(+) synthetase;IPR014445 Glutamine-dependent NAD(+) synthetase;",2
"InterPro2GO;GO:0003674 molecular_function;GO:0003824 catalytic activity;GO:0016787 hydrolase activity;IPR003697 Nucleoside triphosphate pyrophosphatase Maf-like protein;",2
