"SEED","SUBERR793599","SUBERR793600","SUBERR793601","SUBERR793603","SUBERR793604","SUBERR793605","SUBERR793606","SUBERR793607","SUBERR793608"
"SEED;Miscellaneous;Archease;Archease;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;Archease2;Archease;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;At1g48360;ATP-dependent helicase DinG/Rad3;",2,NA,NA,NA,NA,NA,2,NA,NA
"SEED;Miscellaneous;At1g69340 At2g40600;Cardiolipin synthetase (EC 2.7.8.-);",1,NA,NA,1,NA,1,NA,1,NA
"SEED;Miscellaneous;At2g33980 At1g28960;tRNA nucleotidyltransferase (EC 2.7.7.21) (EC 2.7.7.25);",1,NA,1,NA,2,2,NA,1,NA
"SEED;Miscellaneous;COG0277;D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95);",1,3,1,NA,2,1,3,2,3
"SEED;Miscellaneous;COG1836;1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase (EC 1.17.7.1);",1,NA,NA,1,NA,NA,NA,NA,1
"SEED;Miscellaneous;COG2016;Thioredoxin;",1,NA,NA,NA,1,NA,NA,NA,NA
"SEED;Miscellaneous;COG2363;Cysteine desulfurase (EC 2.8.1.7), SufS subfamily;",1,1,NA,NA,1,2,NA,2,NA
"SEED;Miscellaneous;COG2363;Cysteine desulfurase (EC 2.8.1.7);",1,NA,1,1,2,1,NA,2,NA
"SEED;Miscellaneous;COG2363;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1,NA,1,2,2,1,4,1,NA
"SEED;Miscellaneous;COG2363;Thiazole biosynthesis protein ThiG;",1,NA,NA,NA,NA,NA,NA,NA,1
"SEED;Miscellaneous;EC 2.7.1.- Phosphotransferases with an alcohol group as acceptor;Tagatose-6-phosphate kinase (EC 2.7.1.144);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;EC 4.1.3.- Oxo-acid-lyases;Chorismate--pyruvate lyase (EC 4.1.3.40);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;EC 6.3.4.- Ligases that form carbon-nitrogen bonds;Adenylosuccinate synthetase (EC 6.3.4.4);",1,NA,3,2,NA,NA,NA,NA,3
"SEED;Miscellaneous;EC 6.3.4.- Ligases that form carbon-nitrogen bonds;Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14);",2,NA,NA,1,6,NA,NA,NA,2
"SEED;Miscellaneous;IojapClusters;Adenylate cyclase (EC 4.6.1.1);",3,1,1,NA,1,2,4,5,NA
"SEED;Miscellaneous;IojapClusters;Inorganic pyrophosphatase (EC 3.6.1.1);",1,1,NA,NA,1,1,1,NA,NA
"SEED;Miscellaneous;Metabolite repair;Alkyl hydroperoxide reductase protein C (EC 1.6.4.-);",1,NA,NA,NA,1,NA,NA,1,NA
"SEED;Miscellaneous;Metabolite repair;D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95);",1,3,1,NA,2,1,3,2,3
"SEED;Miscellaneous;Metabolite repair;Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.15);",1,1,NA,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;Omega-amidase KE;1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase (EC 1.13.11.54);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;Omega-amidase KE2;1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase (EC 1.13.11.54);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;Omega-amidase KE2;2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117);",1,NA,NA,2,1,NA,2,1,1
"SEED;Miscellaneous;Omega-amidase KE2;3-dehydroquinate synthase (EC 4.2.3.4);",1,NA,2,2,NA,NA,NA,1,NA
"SEED;Miscellaneous;Omega-amidase KE2;Acetylglutamate kinase (EC 2.7.2.8);",1,1,1,NA,NA,NA,NA,NA,1
"SEED;Miscellaneous;Omega-amidase KE2;Adenylosuccinate synthetase (EC 6.3.4.4);",1,NA,3,2,NA,NA,NA,NA,3
"SEED;Miscellaneous;Omega-amidase KE2;Diaminopimelate epimerase (EC 5.1.1.7);",1,NA,NA,1,1,NA,1,1,NA
"SEED;Miscellaneous;Omega-amidase KE2;Glutamate N-acetyltransferase (EC 2.3.1.35) / N-acetylglutamate synthase (EC 2.3.1.1);",1,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Miscellaneous;Omega-amidase KE2;L,L-diaminopimelate aminotransferase (EC 2.6.1.83);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;Omega-amidase KE2;Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19);",1,NA,NA,1,NA,1,1,NA,NA
"SEED;Miscellaneous;Omega-amidase;1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase (EC 1.13.11.54);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;Synechocystis experimental;prolyl oligopeptidase family protein;",1,1,NA,NA,NA,NA,NA,NA,NA
"SEED;Miscellaneous;YgfZ-Fe-S;A/G-specific adenine glycosylase (EC 3.2.2.-);",1,NA,NA,NA,1,1,NA,1,NA
"SEED;Miscellaneous;YgfZ-Fe-S;Aconitate hydratase 2 (EC 4.2.1.3);",1,NA,2,NA,NA,NA,2,1,NA
"SEED;Miscellaneous;YgfZ-Fe-S;Ferric uptake regulation protein FUR;",3,NA,1,NA,NA,NA,NA,1,NA
"SEED;Miscellaneous;YgfZ-Fe-S;Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17);",1,NA,1,2,2,1,4,1,NA
"SEED;Miscellaneous;YgfZ-Fe-S;Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19);",1,NA,NA,1,NA,1,1,NA,NA
"SEED;Mitochondrial electron transport system in plants;F0F1-type ATP synthase in plants (mitochondrial);ATP synthase beta chain (EC 3.6.3.14);",1,NA,NA,NA,3,NA,2,1,1
"SEED;Mitochondrial electron transport system in plants;F0F1-type ATP synthase in plants (mitochondrial);ATP synthase delta chain (EC 3.6.3.14);",1,1,NA,NA,NA,NA,NA,3,NA
"SEED;Mitochondrial electron transport system in plants;F0F1-type ATP synthase in plants (mitochondrial);ATP synthase epsilon chain (EC 3.6.3.14);",1,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Mitochondrial electron transport system in plants;F0F1-type ATP synthase in plants (mitochondrial);ATP synthase F0 sector subunit c;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Mitochondrial electron transport system in plants;F0F1-type ATP synthase in plants (mitochondrial);ATP synthase gamma chain (EC 3.6.3.14);",1,NA,NA,NA,3,NA,1,NA,NA
"SEED;Mitochondrial electron transport system in plants;Respiratory complex IV (terminal cytochrome c oxidase) in plants;Cytochrome c oxidase polypeptide III (EC 1.9.3.1);",1,NA,1,2,2,3,NA,1,NA
"SEED;Motility and Chemotaxis;Bacterial Chemotaxis;Chemotaxis regulator - transmits chemoreceptor signals to flagelllar motor components CheY;",1,NA,1,1,1,NA,1,NA,NA
"SEED;Motility and Chemotaxis;Bacterial Chemotaxis;Chemotaxis response - phosphatase CheZ;",1,NA,NA,NA,1,NA,1,NA,NA
"SEED;Motility and Chemotaxis;Bacterial Chemotaxis;Flagellar motor switch protein FliM;",1,NA,1,NA,NA,NA,1,NA,1
"SEED;Motility and Chemotaxis;Bacterial Chemotaxis;Maltose/maltodextrin ABC transporter, substrate binding periplasmic protein MalE;",1,NA,NA,NA,2,NA,NA,NA,NA
"SEED;Motility and Chemotaxis;Bacterial Chemotaxis;Signal transduction histidine kinase CheA (EC 2.7.3.-);",3,NA,NA,NA,1,NA,NA,1,1
"SEED;Motility and Chemotaxis;Bacterial motility:Gliding;gliding motility protein GldF;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Motility and Chemotaxis;Bacterial motility:Gliding;twitching motility protein PilG;",1,NA,NA,NA,NA,1,NA,NA,NA
"SEED;Motility and Chemotaxis;Bacterial motility:Gliding;Twitching motility protein PilT;",1,NA,NA,NA,1,NA,3,NA,NA
"SEED;Motility and Chemotaxis;Bacterial motility:Gliding;Type IV fimbrial assembly, ATPase PilB;",1,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Motility and Chemotaxis;Bacterial motility:Gliding;Type IV fimbrial biogenesis protein PilY1;",1,NA,1,NA,NA,NA,1,2,1
"SEED;Motility and Chemotaxis;Flagellar motility;Chemotaxis regulator - transmits chemoreceptor signals to flagelllar motor components CheY;",1,NA,1,1,1,NA,1,NA,NA
"SEED;Motility and Chemotaxis;Flagellar motility;Flagellar motor switch protein FliM;",1,NA,1,NA,NA,NA,1,NA,1
"SEED;Motility and Chemotaxis;Flagellar motility;Flagellum-specific ATP synthase FliI;",1,2,NA,2,NA,NA,NA,1,NA
"SEED;Motility and Chemotaxis;Flagellar motility;Signal transduction histidine kinase CheA (EC 2.7.3.-);",3,NA,NA,NA,1,NA,NA,1,1
"SEED;Motility and Chemotaxis;Flagellum in Campylobacter;Cell division protein FtsI [Peptidoglycan synthetase] (EC 2.4.1.129);",1,1,NA,NA,4,1,1,1,NA
"SEED;Motility and Chemotaxis;Flagellum;Flagellar biosynthesis protein FliT;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Motility and Chemotaxis;Flagellum;Flagellar hook-associated protein FlgK;",2,1,1,NA,NA,2,NA,1,NA
"SEED;Motility and Chemotaxis;Flagellum;Flagellar motor switch protein FliM;",1,NA,1,NA,NA,NA,1,NA,1
"SEED;Motility and Chemotaxis;Flagellum;Flagellar P-ring protein FlgI;",1,NA,NA,NA,NA,NA,3,NA,NA
"SEED;Motility and Chemotaxis;Flagellum;Flagellum-specific ATP synthase FliI;",1,2,NA,2,NA,NA,NA,1,NA
"SEED;Nitrogen Metabolism;Allantoin Utilization;2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60);",1,NA,NA,1,NA,NA,1,NA,NA
"SEED;Nitrogen Metabolism;Ammonia assimilation;Ammonium transporter;",1,NA,NA,1,1,NA,2,NA,2
"SEED;Nitrogen Metabolism;Ammonia assimilation;Glutamate synthase [NADPH] large chain (EC 1.4.1.13);",2,NA,1,4,6,1,5,2,NA
"SEED;Nitrogen Metabolism;Ammonia assimilation;Glutamine synthetase type I (EC 6.3.1.2);",1,1,NA,NA,1,3,1,NA,NA
"SEED;Nitrogen Metabolism;Ammonia assimilation;Nitrogen regulation protein NR(I);",1,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Nitrogen Metabolism;Ammonia assimilation;Nitrogen regulatory protein P-II;",1,NA,NA,1,NA,1,NA,2,NA
"SEED;Nitrogen Metabolism;Cyanate hydrolysis;Carbonic anhydrase (EC 4.2.1.1);",1,NA,NA,NA,1,1,1,1,NA
"SEED;Nitrogen Metabolism;Cyanate hydrolysis;Cyn operon transcriptional activator;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Nitrogen Metabolism;Dissimilatory nitrite reductase;Uroporphyrinogen-III methyltransferase (EC 2.1.1.107);",1,NA,3,NA,NA,1,NA,NA,1
"SEED;Nitrogen Metabolism;Nitrate and nitrite ammonification;Assimilatory nitrate reductase large subunit (EC:1.7.99.4);",1,NA,NA,NA,3,1,NA,2,NA
"SEED;Nitrogen Metabolism;Nitrate and nitrite ammonification;Nitrate ABC transporter, ATP-binding protein;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Nitrogen Metabolism;Nitrate and nitrite ammonification;Nitrate/nitrite response regulator protein;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Nitrogen Metabolism;Nitrogen Fixation with NifL;Cysteine desulfurase (EC 2.8.1.7);",1,NA,1,1,2,1,NA,2,NA
"SEED;Nucleosides and Nucleotides;De Novo Purine Biosynthesis;Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1);",1,NA,NA,NA,1,NA,1,1,1
"SEED;Nucleosides and Nucleotides;De Novo Purine Biosynthesis;Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2);",1,NA,NA,NA,NA,NA,NA,3,NA
"SEED;Nucleosides and Nucleotides;De Novo Pyrimidine Synthesis;Dihydroorotase (EC 3.5.2.3);",1,NA,NA,1,1,NA,1,1,NA
"SEED;Nucleosides and Nucleotides;Hydantoin metabolism;N-carbamoyl-L-amino acid hydrolase (EC 3.5.1.87);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Nucleosides and Nucleotides;Purine conversions;2',3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16);",1,NA,NA,NA,NA,NA,NA,2,NA
"SEED;Nucleosides and Nucleotides;Purine conversions;Adenosine deaminase (EC 3.5.4.4);",1,NA,NA,NA,2,1,1,NA,NA
"SEED;Nucleosides and Nucleotides;Purine conversions;Adenylosuccinate synthetase (EC 6.3.4.4);",1,NA,3,2,NA,NA,NA,NA,3
"SEED;Nucleosides and Nucleotides;Purine conversions;GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2);",1,NA,NA,4,1,3,3,NA,NA
"SEED;Nucleosides and Nucleotides;Purine conversions;Guanine deaminase (EC 3.5.4.3);",1,NA,NA,NA,NA,NA,2,NA,1
"SEED;Nucleosides and Nucleotides;Purine conversions;Guanylate kinase (EC 2.7.4.8);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Nucleosides and Nucleotides;Purine conversions;Nucleoside diphosphate kinase (EC 2.7.4.6);",1,NA,NA,NA,2,NA,NA,1,NA
"SEED;Nucleosides and Nucleotides;Purine de novo biosynthesis in plants;Adenylosuccinate synthetase (EC 6.3.4.4);",1,NA,3,2,NA,NA,NA,NA,3
"SEED;Nucleosides and Nucleotides;Purine de novo biosynthesis in plants;GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2);",1,NA,NA,4,1,3,3,NA,NA
"SEED;Nucleosides and Nucleotides;Purine de novo biosynthesis in plants;Guanylate kinase (EC 2.7.4.8);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Nucleosides and Nucleotides;Purine de novo biosynthesis in plants;Nucleoside diphosphate kinase (EC 2.7.4.6);",1,NA,NA,NA,2,NA,NA,1,NA
"SEED;Nucleosides and Nucleotides;Purine de novo biosynthesis in plants;Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1);",1,NA,NA,NA,1,NA,1,1,1
"SEED;Nucleosides and Nucleotides;Purine de novo biosynthesis in plants;Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2);",1,NA,NA,NA,NA,NA,NA,3,NA
"SEED;Nucleosides and Nucleotides;Purine Utilization;Guanine deaminase (EC 3.5.4.3);",1,NA,NA,NA,NA,NA,2,NA,1
"SEED;Nucleosides and Nucleotides;Purine Utilization;Periplasmic aromatic aldehyde oxidoreductase, FAD binding subunit YagS;",1,1,NA,NA,NA,NA,NA,NA,NA
"SEED;Nucleosides and Nucleotides;pyrimidine conversions;2',3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16);",1,NA,NA,NA,NA,NA,NA,2,NA
"SEED;Nucleosides and Nucleotides;pyrimidine conversions;Nucleoside diphosphate kinase (EC 2.7.4.6);",1,NA,NA,NA,2,NA,NA,1,NA
"SEED;Nucleosides and Nucleotides;pyrimidine conversions;Thymidine phosphorylase (EC 2.4.2.4);",1,NA,NA,NA,1,NA,1,1,NA
"SEED;Nucleosides and Nucleotides;pyrimidine conversions;Thymidylate kinase (EC 2.7.4.9);",1,NA,1,2,NA,1,3,1,NA
"SEED;Nucleosides and Nucleotides;pyrimidine conversions;Thymidylate synthase (EC 2.1.1.45);",1,NA,NA,NA,NA,2,4,1,NA
"SEED;Nucleosides and Nucleotides;Pyrimidine de novo biosynthesis in plants;Dihydroorotase (EC 3.5.2.3);",1,NA,NA,1,1,NA,1,1,NA
"SEED;Nucleosides and Nucleotides;Pyrimidine de novo biosynthesis in plants;Nucleoside diphosphate kinase (EC 2.7.4.6);",1,NA,NA,NA,2,NA,NA,1,NA
"SEED;Nucleosides and Nucleotides;Ribonucleotide reduction;Ribonucleotide reductase of class II (coenzyme B12-dependent) (EC 1.17.4.1);",1,NA,NA,NA,1,NA,1,NA,NA
"SEED;Nucleotide sugars;GDP-sugars biosynthesis and interconversions in plants;Mannose-6-phosphate isomerase (EC 5.3.1.8);",1,NA,NA,NA,NA,1,1,NA,NA
"SEED;Nucleotide sugars;GDP-sugars biosynthesis and interconversions in plants;Phosphomannomutase (EC 5.4.2.8);",1,NA,NA,NA,NA,NA,1,NA,NA
"SEED;Nucleotide sugars;UDP-glucose and UDP-galactose biosynthesis in plants;Inorganic pyrophosphatase (EC 3.6.1.1);",1,1,NA,NA,1,1,1,NA,NA
"SEED;Nucleotide sugars;UDP-glucose and UDP-galactose biosynthesis in plants;UDP-glucose 4-epimerase (EC 5.1.3.2);",1,NA,NA,3,NA,NA,2,1,9
"SEED;Phages, Prophages, Transposable elements, Plasmids;Phage carbon metabolism;Transaldolase (EC 2.2.1.2);",1,1,NA,2,NA,NA,NA,NA,2
"SEED;Phages, Prophages, Transposable elements, Plasmids;Staphylococcal pathogenicity islands SaPI;GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2);",1,NA,NA,4,1,3,3,NA,NA
"SEED;Phages, Prophages, Transposable elements, Plasmids;Staphylococcal pathogenicity islands SaPI;Heat shock protein 60 family chaperone GroEL;",1,1,3,1,4,4,2,2,1
"SEED;Phages, Prophages, Transposable elements, Plasmids;Staphylococcal pathogenicity islands SaPI;tmRNA-binding protein SmpB;",1,1,NA,NA,3,NA,NA,1,1
"SEED;Phages, Prophages, Transposable elements;Phage cyanophage;Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1);",1,NA,NA,NA,NA,1,1,1,NA
"SEED;Phages, Prophages, Transposable elements;T7-like cyanophage core proteins;Ribonucleotide reductase of class II (coenzyme B12-dependent) (EC 1.17.4.1);",1,NA,NA,NA,1,NA,1,NA,NA
"SEED;Phages, Prophages, Transposable elements;T7-like cyanophage core proteins;Transaldolase (EC 2.2.1.2);",1,1,NA,2,NA,NA,NA,NA,2
"SEED;Phosphorus Metabolism;Alkylphosphonate utilization;PhnB protein;",1,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Phosphorus Metabolism;High affinity phosphate transporter and control of PHO regulon;Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1);",1,NA,NA,NA,NA,1,1,1,NA
"SEED;Phosphorus Metabolism;High affinity phosphate transporter and control of PHO regulon;Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3);",1,NA,NA,NA,2,1,NA,NA,NA
"SEED;Phosphorus Metabolism;P uptake (cyanobacteria);Alkaline phosphatase (EC 3.1.3.1);",2,NA,NA,NA,1,2,3,1,2
"SEED;Phosphorus Metabolism;P uptake (cyanobacteria);Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1);",1,NA,NA,NA,NA,1,1,1,NA
"SEED;Phosphorus Metabolism;Phosphate metabolism;1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51);",1,1,NA,1,5,NA,2,NA,2
"SEED;Phosphorus Metabolism;Phosphate metabolism;Alkaline phosphatase (EC 3.1.3.1);",2,NA,NA,NA,1,2,3,1,2
"SEED;Phosphorus Metabolism;Phosphate metabolism;Alkaline phosphatase like protein;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Phosphorus Metabolism;Phosphate metabolism;Exopolyphosphatase (EC 3.6.1.11);",1,NA,NA,2,1,1,1,1,NA
"SEED;Phosphorus Metabolism;Phosphate metabolism;Inorganic pyrophosphatase (EC 3.6.1.1);",1,1,NA,NA,1,1,1,NA,NA
"SEED;Phosphorus Metabolism;Phosphate metabolism;NAD(P) transhydrogenase alpha subunit (EC 1.6.1.2);",2,NA,NA,1,2,NA,1,2,NA
"SEED;Phosphorus Metabolism;Phosphate metabolism;Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1);",1,NA,NA,NA,NA,1,1,1,NA
"SEED;Phosphorus Metabolism;Phosphate metabolism;Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3);",1,NA,NA,NA,2,1,NA,NA,NA
"SEED;Phosphorus Metabolism;Phosphate metabolism;Predicted ATPase related to phosphate starvation-inducible protein PhoH;",1,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Photosynthesis;Photosystem II;Photosystem II 13 kDa protein Psb28 (similar to PsbW);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Plant cell walls and outer surfaces;Lignin biosynthesis in plants;Peroxidase (EC 1.11.1.7);",1,NA,NA,5,1,1,NA,2,NA
"SEED;Plant cell walls and outer surfaces;Suberin biosynthesis in plants;Peroxidase (EC 1.11.1.7);",1,NA,NA,5,1,1,NA,2,NA
"SEED;Plant cell walls and outer surfaces;Xylan degradation in plants;Beta-xylosidase (EC 3.2.1.37);",1,1,NA,2,2,3,1,1,1
"SEED;Plant cell walls and outer surfaces;Xylan degradation in plants;Endo-1,4-beta-xylanase A precursor (EC 3.2.1.8);",1,1,NA,4,1,1,1,NA,1
"SEED;Potassium metabolism;Glutathione-regulated potassium-efflux system and associated functions;2',3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16);",1,NA,NA,NA,NA,NA,NA,2,NA
"SEED;Potassium metabolism;Glutathione-regulated potassium-efflux system and associated functions;cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases;",1,NA,NA,1,2,2,3,1,NA
"SEED;Potassium metabolism;Glutathione-regulated potassium-efflux system and associated functions;Cobalt-zinc-cadmium resistance protein;",2,NA,1,NA,NA,NA,NA,NA,NA
"SEED;Potassium metabolism;Glutathione-regulated potassium-efflux system and associated functions;diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s);",3,NA,1,7,2,4,2,3,4
"SEED;Potassium metabolism;Glutathione-regulated potassium-efflux system and associated functions;Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2);",1,NA,NA,NA,NA,NA,NA,3,NA
"SEED;Potassium metabolism;Potassium homeostasis;Potassium efflux system KefA protein;",1,2,NA,1,1,NA,1,1,NA
"SEED;Potassium metabolism;Potassium homeostasis;Potassium uptake protein TrkH;",2,NA,NA,2,3,1,2,NA,NA
"SEED;Potassium metabolism;Potassium homeostasis;Potassium-transporting ATPase B chain (EC 3.6.3.12) (TC 3.A.3.7.1);",1,1,1,4,NA,4,1,1,NA
"SEED;Predictions based on plant-prokaryote comparative analysis;At1g21350;Alkyl hydroperoxide reductase protein C (EC 1.6.4.-);",1,NA,NA,NA,1,NA,NA,1,NA
"SEED;Predictions based on plant-prokaryote comparative analysis;At2g23840;Cob(I)alamin adenosyltransferase PduO (EC 2.5.1.17);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Predictions based on plant-prokaryote comparative analysis;At2g23840;DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6);",1,2,NA,NA,NA,NA,NA,1,NA
"SEED;Predictions based on plant-prokaryote comparative analysis;At3g50560;Glutathione S-transferase (EC 2.5.1.18);",2,NA,NA,3,3,NA,2,1,NA
"SEED;Protein Metabolism;Diphthamide biosynthesis;Duf71: Diphthamide synthesis Dph6;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Protein Metabolism;EC 3.4.17.- Metallocarboxypeptidases;D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4);",1,NA,1,NA,2,NA,NA,1,NA
"SEED;Protein Metabolism;EC 6.1.1.- Ligases forming aminoacyl-tRNA and related compounds;Aspartyl-tRNA synthetase (EC 6.1.1.12);",1,NA,NA,NA,NA,1,2,2,1
"SEED;Protein Metabolism;EC 6.1.1.- Ligases forming aminoacyl-tRNA and related compounds;Glutaminyl-tRNA synthetase (EC 6.1.1.18);",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Protein Metabolism;EC 6.1.1.- Ligases forming aminoacyl-tRNA and related compounds;Glycyl-tRNA synthetase beta chain (EC 6.1.1.14);",1,NA,NA,2,NA,1,NA,1,NA
"SEED;Protein Metabolism;EC 6.1.1.- Ligases forming aminoacyl-tRNA and related compounds;Tyrosyl-tRNA synthetase (EC 6.1.1.1);",1,NA,NA,1,NA,1,NA,2,NA
"SEED;Protein Metabolism;Glycine reductase, sarcosine reductase and betaine reductase;Thioredoxin;",1,NA,NA,NA,1,NA,NA,NA,NA
"SEED;Protein Metabolism;GroEL GroES;Heat shock protein 60 family chaperone GroEL;",1,1,3,1,4,4,2,2,1
"SEED;Protein Metabolism;N-linked Glycosylation in Bacteria;Lipid carrier : UDP-N-acetylgalactosaminyltransferase (EC 2.4.1.-);",1,NA,NA,1,NA,NA,NA,NA,NA
"SEED;Protein Metabolism;N-linked Glycosylation in Bacteria;N-linked glycosylation glycosyltransferase PglG;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Protein Metabolism;N-linked Glycosylation in Bacteria;UDP-glucose 4-epimerase (EC 5.1.3.2);",1,NA,NA,3,NA,NA,2,1,9
"SEED;Protein Metabolism;Peptide methionine sulfoxide reductase;Peptide methionine sulfoxide reductase MsrA (EC 1.8.4.11);",2,1,NA,1,NA,NA,NA,NA,NA
"SEED;Protein Metabolism;Prolyl-tRNA synthetase associated editing enzymes;Aspartyl-tRNA synthetase (EC 6.1.1.12);",1,NA,NA,NA,NA,1,2,2,1
"SEED;Protein Metabolism;Prolyl-tRNA synthetase associated editing enzymes;Thioredoxin;",1,NA,NA,NA,1,NA,NA,NA,NA
"SEED;Protein Metabolism;Prolyl-tRNA synthetase associated editing enzymes;Threonine synthase (EC 4.2.3.1);",2,NA,NA,1,NA,NA,NA,2,NA
"SEED;Protein Metabolism;Proteasome bacterial;ATP-dependent Clp protease ATP-binding subunit ClpX;",1,NA,2,2,2,NA,NA,1,NA
"SEED;Protein Metabolism;Protein chaperones;Chaperone protein DnaJ;",1,NA,NA,2,2,1,1,NA,1
"SEED;Protein Metabolism;Protein chaperones;Chaperone protein DnaK;",2,1,2,NA,NA,NA,2,NA,2
"SEED;Protein Metabolism;Protein chaperones;Chaperone protein HtpG;",1,NA,NA,NA,NA,NA,2,NA,1
"SEED;Protein Metabolism;Protein chaperones;Heat shock protein GrpE;",1,NA,NA,NA,1,NA,NA,NA,NA
"SEED;Protein Metabolism;Proteolysis in bacteria, ATP-dependent;ATP-dependent Clp protease ATP-binding subunit ClpX;",1,NA,2,2,2,NA,NA,1,NA
"SEED;Protein Metabolism;Proteolysis in bacteria, ATP-dependent;ATPase, AFG1 family;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Protein Metabolism;Proteolysis in bacteria, ATP-dependent;ClpXP protease specificity-enhancing factor;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Protein Metabolism;Ribosome biogenesis bacterial;16S rRNA processing protein RimM;",1,NA,NA,NA,NA,NA,NA,NA,NA
"SEED;Protein Metabolism;Ribosome biogenesis bacterial;Ribosomal protein L11 methyltransferase (EC 2.1.1.-);",1,NA,1,NA,1,NA,NA,NA,NA
"SEED;Protein Metabolism;Ribosome biogenesis bacterial;tRNA (Guanine37-N1) -methyltransferase (EC 2.1.1.31);",1,NA,NA,NA,NA,1,NA,1,NA
"SEED;Protein Metabolism;Ribosome LSU bacterial;LSU ribosomal protein L16p (L10e);",1,NA,NA,NA,NA,1,NA,1,1
"SEED;Protein Metabolism;Ribosome LSU bacterial;LSU ribosomal protein L35p;",1,NA,NA,NA,NA,NA,NA,NA,NA
